ind,sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,.,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,,total
13060,1,32,3,3,2,3,1,1,3,0,12,6,1,1,0,1,3,1,0.32,4,0,0,0,0,0,0,0,0,9739,4933,791,549,1037,814,0,3,2,0,1,0,1,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13061,2,22,4,2,1,2,1,1,7,1,2,2,1,0,1,1,3,3,0.61,0,0,0,0,0,0,0,0,0,11650,4595,1058,868,1188,749,0,2,1,0,1,0,1,0,0,0,0,0,0,1,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13062,1,37,2,4,2,2,0,1,3,1,5,4,1,1,1,1,3,4,0.49,0,0,0,0,0,0,0,0,1,6751,4913,767,690,1257,873,1,2,1,0,1,0,0,0,0,1,0,0,1,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
13063,1,71,4,3,2,2,0,1,4,1,8,5,0,0,0,0,3,1,0.95,16,0,0,0,0,0,0,0,0,5885,4223,396,161,530,703,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13064,2,47,1,3,4,4,1,1,3,1,2,6,0,1,0,0,5,2,0.77,4,0,0,0,0,0,0,0,0,5472,4284,144,399,779,455,0,3,1,0,1,0,0,0,0,1,1,0,1,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13065,2,50,4,3,2,3,2,1,6,0,10,2,1,0,1,0,4,1,0.80,0,0,0,0,0,0,0,0,1,5408,4184,273,314,638,853,0,4,1,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13066,2,30,4,2,2,4,0,1,3,1,6,6,1,0,1,1,7,1,0.45,3,0,0,0,0,0,0,0,1,6941,4978,851,527,1276,684,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13067,1,70,3,3,2,4,2,1,3,0,5,2,0,0,1,0,1,4,0.40,1,0,0,0,0,0,0,0,1,10084,4980,760,887,1311,920,0,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13068,1,71,4,4,2,2,2,1,3,0,5,2,1,0,1,1,3,3,0.68,0,0,0,0,0,0,0,0,1,7236,4684,1474,941,1338,827,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
13069,1,59,5,3,2,2,0,1,3,0,11,5,0,0,0,1,7,4,0.73,0,0,0,0,1,0,0,0,1,10321,4524,985,564,1183,692,0,3,1,0,0,0,0,0,0,1,0,0,0,1,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13070,1,40,4,3,1,5,0,1,3,0,3,4,0,0,0,1,2,1,0.41,0,0,0,0,0,0,0,0,1,8799,4934,682,895,1399,503,0,4,1,0,1,0,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13071,1,63,5,2,1,3,0,1,3,0,5,2,0,0,1,0,5,4,0.47,0,0,0,0,0,0,0,0,1,7568,4800,1475,956,1191,542,0,2,2,0,0,0,0,0,0,1,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13072,1,53,4,4,2,4,1,1,4,1,10,2,1,0,0,1,3,1,0.40,0,0,0,0,0,0,0,0,1,22782,5172,2126,1078,1622,621,0,2,2,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
13073,1,61,4,3,1,3,2,1,3,1,9,4,0,1,1,0,3,4,0.40,1,0,0,0,0,0,0,0,1,5470,4087,238,332,687,248,1,4,2,0,1,0,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13074,2,39,4,3,2,4,0,1,3,0,6,2,1,0,0,1,3,1,0.54,0,0,0,0,1,0,0,0,1,8199,4858,888,766,1210,679,0,3,1,0,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13075,1,56,2,3,2,3,0,1,6,1,5,2,0,0,0,1,3,2,0.55,0,0,0,0,0,0,0,0,1,9237,4822,1490,717,1495,809,0,3,1,1,1,0,0,0,0,1,1,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
13076,2,40,3,3,2,6,1,1,7,1,6,6,1,1,0,1,3,1,0.90,0,0,0,0,0,0,0,0,1,12267,5386,1521,1899,1534,874,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13077,1,69,4,3,1,1,1,1,3,1,10,5,1,0,0,0,3,4,0.61,0,0,0,0,0,0,0,1,1,8096,4836,653,931,1334,899,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13078,2,56,5,3,1,2,0,1,3,1,1,4,1,0,0,1,3,1,0.40,0,0,0,0,0,0,0,0,0,6915,4732,1030,662,1500,887,0,2,1,0,1,0,0,0,0,1,0,1,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
13079,1,76,5,3,4,2,2,1,3,1,7,6,0,0,0,1,3,4,0.66,18,0,0,0,0,0,0,0,0,11314,4923,604,739,1390,503,0,4,2,1,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
13080,1,52,4,3,2,2,2,1,3,1,8,5,1,0,0,1,1,3,0.86,7,0,0,0,0,0,0,0,1,28928,5983,3574,2471,2048,829,1,2,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13081,1,43,4,3,1,3,0,1,3,1,2,2,1,0,1,0,3,3,0.54,0,0,0,0,0,0,0,0,0,11344,4596,954,872,1453,947,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13082,1,75,5,3,1,1,2,1,3,0,5,2,1,1,0,1,3,1,0.42,0,0,0,0,1,0,0,0,1,5600,4353,469,415,956,854,0,4,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
13083,1,37,1,4,3,6,0,1,4,0,6,6,1,0,1,0,3,3,0.42,17,0,0,0,0,0,0,0,1,9487,4934,1118,545,1337,758,0,2,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
13084,2,30,4,3,1,2,0,1,3,1,5,2,1,1,0,1,3,3,0.44,0,0,0,0,0,1,0,0,1,12454,5420,2578,1043,1630,792,0,3,0,0,1,0,0,0,0,1,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1
13085,1,67,4,4,2,2,0,1,6,0,2,6,1,0,0,1,3,1,0.53,6,0,0,0,0,0,0,0,1,10356,4772,666,536,1261,856,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13086,2,73,4,4,1,5,1,1,4,1,12,5,0,0,0,1,5,3,0.70,0,0,0,0,0,0,0,0,1,5295,4091,66,52,606,301,0,3,1,0,0,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13087,1,82,2,3,1,6,1,1,6,1,5,5,0,0,0,0,3,3,0.41,0,0,0,0,0,0,0,1,0,5455,4016,358,46,636,870,0,4,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13088,1,42,4,4,2,3,1,1,7,1,2,6,0,1,1,0,5,4,0.54,0,0,0,0,0,0,0,0,1,5275,4485,522,440,890,321,0,2,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13089,1,53,4,2,2,4,2,1,3,1,10,6,1,0,1,1,1,1,0.81,0,0,0,0,0,0,0,0,1,6811,4705,1443,964,1066,925,1,3,3,0,1,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13090,1,51,4,3,1,5,0,1,3,1,11,2,1,0,0,0,3,1,0.69,0,0,0,0,0,0,0,0,1,6061,4344,91,125,812,999,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13091,2,62,3,3,1,3,1,1,3,0,2,6,0,0,2,1,7,3,0.35,4,0,0,0,0,0,0,0,1,6113,4413,363,295,899,259,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13092,2,35,4,3,2,2,2,1,3,1,2,2,1,0,1,1,3,4,0.99,0,0,0,0,0,0,0,0,1,7326,4757,1318,703,1083,929,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13093,1,49,3,3,1,1,0,1,3,0,1,6,1,0,2,1,1,3,0.76,2,0,0,0,0,0,0,0,1,9741,4803,997,643,1428,533,0,4,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13094,2,49,4,3,2,4,1,1,3,1,12,1,1,0,0,1,3,1,0.42,0,0,0,0,0,0,0,0,1,9564,4720,678,755,1347,610,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13095,2,42,5,4,2,1,2,1,3,1,12,5,1,0,1,1,3,1,0.17,0,0,0,0,0,0,0,0,1,5431,4304,16,199,635,32,0,3,2,0,0,0,0,0,0,0,1,0,1,1,,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13096,1,31,3,3,3,2,1,1,3,0,5,6,1,1,1,1,3,3,0.66,5,0,0,0,0,0,0,0,1,7467,5000,1034,957,1162,875,0,4,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13097,1,17,4,4,2,3,0,1,3,1,5,2,1,0,0,1,5,4,0.41,2,0,0,0,0,0,0,0,1,10553,4666,1267,970,1390,901,1,2,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13098,2,72,4,3,1,1,0,1,4,0,6,5,1,1,1,0,7,1,0.90,0,0,0,0,1,0,0,0,0,6138,4249,427,231,881,550,0,3,2,0,0,0,1,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13099,2,28,4,3,1,2,0,1,3,1,11,6,1,1,1,1,3,3,0.52,8,0,0,0,0,0,0,1,0,5200,4083,153,37,928,984,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13100,2,50,4,2,2,2,1,1,1,1,5,2,0,0,1,1,3,4,0.68,0,0,0,0,0,0,0,0,1,5657,4167,415,245,982,255,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13101,1,32,4,3,2,2,0,1,3,1,11,2,0,1,1,1,5,2,0.47,0,0,0,0,0,0,0,0,1,6047,4406,563,308,755,287,0,2,2,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13102,2,52,1,2,2,3,3,1,3,1,6,2,1,1,0,1,1,2,0.67,5,0,0,0,0,0,0,0,1,15620,5449,2714,1128,1584,766,0,3,2,0,1,0,0,1,0,1,1,0,1,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,,0
13103,2,19,4,5,3,4,0,1,3,1,12,6,0,1,2,1,3,2,0.63,0,0,0,0,0,0,0,0,1,17502,5077,2625,1900,1973,877,0,3,2,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
13104,2,80,3,3,2,4,1,1,3,1,7,5,1,0,0,0,3,1,0.42,0,0,0,0,0,0,0,0,1,7316,4924,687,647,1494,726,0,3,2,0,1,0,0,0,0,0,0,0,1,1,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13105,2,50,3,3,1,3,0,1,3,1,10,2,1,0,0,0,3,1,0.84,2,0,0,0,0,0,0,0,1,6068,4115,562,144,922,475,0,2,2,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13106,2,38,4,4,2,3,1,1,3,1,11,6,1,1,0,1,3,4,0.33,0,0,0,0,0,0,0,0,1,20236,5316,2802,1095,1517,618,0,1,2,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,,1
13107,2,64,1,3,2,2,1,1,3,1,7,5,1,0,0,1,7,3,0.83,2,0,0,0,0,0,0,0,1,5598,4447,103,157,923,647,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13108,1,58,5,3,1,4,1,1,3,1,2,2,1,1,0,1,6,4,0.34,4,0,0,0,0,0,0,0,1,32813,5693,3083,2078,2314,579,0,4,1,0,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,1
13109,2,75,4,2,4,2,1,1,3,1,8,2,0,0,0,1,3,4,0.51,2,0,0,0,0,0,0,0,1,32680,5570,3455,2462,2057,949,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13110,2,68,4,4,1,1,1,1,3,1,12,6,0,0,0,1,3,4,0.49,5,0,0,0,0,1,0,0,0,11766,4700,1308,539,1008,668,0,3,1,0,1,0,0,0,0,0,0,1,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13111,1,28,5,2,4,2,1,1,3,0,9,6,1,0,1,1,3,2,0.58,0,0,0,0,0,0,0,0,1,10787,4889,680,814,1179,632,0,4,1,1,1,1,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13112,1,83,4,5,2,2,1,1,7,1,5,5,1,0,0,1,1,2,0.60,3,0,0,0,0,0,0,0,1,7094,4833,1074,951,1471,960,0,2,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13113,1,42,3,4,1,2,1,1,6,1,7,2,1,0,0,1,3,3,0.48,1,0,0,0,0,0,0,1,1,12891,5166,2729,1752,1818,944,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13114,1,51,4,2,2,4,1,1,3,1,7,6,1,0,0,1,5,3,0.63,20,0,0,0,1,0,0,0,1,10228,4673,790,913,1346,610,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13115,2,77,3,4,2,3,0,1,3,1,5,6,0,0,0,1,1,3,0.73,0,0,0,0,0,0,0,0,1,9856,4611,1319,834,1361,644,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13116,1,46,1,3,4,2,0,1,3,1,2,6,1,0,0,0,3,4,0.43,1,0,0,0,0,0,0,0,0,6497,4605,1357,539,1302,884,0,3,2,0,0,1,0,0,0,0,0,0,1,1,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0
13117,2,35,5,4,2,2,3,1,7,1,2,4,0,0,1,1,8,1,0.73,0,0,0,0,0,0,0,0,1,8684,4861,986,517,1019,682,1,3,2,0,1,0,1,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13118,2,70,5,2,1,1,1,1,3,1,2,6,1,1,0,1,3,2,0.26,0,0,0,0,0,0,0,1,1,8420,4816,943,898,1284,506,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
13119,2,57,1,4,4,2,2,1,3,1,9,6,1,1,1,1,7,1,0.48,0,0,0,0,0,0,0,0,0,10578,4607,1058,522,1289,837,0,3,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
13120,2,80,4,3,2,2,0,1,3,1,9,2,1,0,1,0,3,2,0.69,9,0,0,0,0,0,0,0,1,5271,4057,219,384,574,712,1,3,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13121,1,77,2,3,4,2,1,1,3,0,11,5,1,1,0,1,5,4,0.42,0,0,0,0,0,0,0,0,1,23638,5491,1664,1889,1975,852,0,3,2,1,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
13122,1,67,2,4,1,3,1,1,3,1,4,5,1,1,0,1,3,3,0.99,0,0,0,0,0,0,0,0,1,6640,4898,631,841,1157,734,0,2,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
13123,2,73,3,3,1,3,1,1,3,1,9,2,1,0,1,0,5,2,0.66,0,0,0,0,0,0,0,0,1,9192,4777,894,609,1318,665,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13124,2,54,4,3,2,2,0,1,3,0,2,5,2,0,0,1,2,4,0.43,0,0,0,0,0,0,0,0,1,5229,4420,554,369,714,235,0,2,1,0,1,0,0,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13125,1,67,4,4,1,5,0,1,3,1,12,5,1,1,0,1,4,3,0.67,0,0,0,0,0,0,0,0,1,5386,4234,582,135,839,622,0,2,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
13126,1,85,3,4,2,1,0,1,3,1,8,2,0,1,1,1,3,1,0.54,0,0,0,0,0,0,0,1,0,5569,4140,511,296,727,281,0,4,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
