sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins
2,56,3,4,2,2,2,2,3,0,3,2,1,0,0,0,4,3,0.4811681,0,0,0,0,0,0,0,0,1,25692,4952,652,670,1628,392,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,2,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.4033466,2,0,0,0,0,0,0,0,1,17822,4411,334,825,913,341,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,2,0,4,3,0,0,0,1,4,2,0.40470043,1,0,0,0,0,0,0,0,1,19181,4424,355,708,923,310,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.31886578,1,0,0,0,0,0,0,0,0,14658,4321,364,607,893,304,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,1,1,1,3,0,5,4,1,0,1,1,4,2,0.6055739,1,0,0,0,0,0,0,0,1,17794,4538,240,1068,1016,282,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,50,4,4,2,3,1,2,3,1,7,5,1,0,1,1,5,4,0.5851421,0,0,0,0,0,0,0,0,1,29174,4607,1273,1013,1053,555,0,5,1,1,1,0,0,0,0,1,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,4,0,0,1,1,3,2,0.37993097,1,0,0,0,0,0,0,0,0,18675,4260,433,947,764,297,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,3,1,0,0,1,3,3,0.51408696,0,0,0,0,0,0,0,0,1,16756,4621,779,743,1269,383,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,2,1,1,1,2,0,3,3,0,0,0,0,3,2,0.331731,1,0,0,0,0,0,0,0,0,17473,4413,342,594,939,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,1,1,3,0,4,3,1,0,1,0,3,2,0.32448056,2,0,0,0,0,0,0,0,0,18927,4341,236,751,767,286,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4462927,1,0,0,0,0,0,0,0,1,16311,4438,295,655,1019,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.33165538,1,0,0,0,0,0,0,0,0,14926,4332,512,668,874,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,3,0.38129047,0,0,0,0,0,0,0,0,1,16441,4467,678,712,985,401,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,1,0,1,2,0,4,4,0,0,1,1,4,2,0.34131116,1,0,0,0,0,0,0,0,0,21414,4294,421,838,787,262,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,44,4,3,1,2,1,1,3,0,4,3,1,0,0,0,3,2,0.40388596,0,0,0,0,0,0,0,0,1,18057,4551,435,686,1075,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,0,1,2,0,4,3,0,0,1,1,4,2,0.37980443,1,0,0,0,0,0,0,0,0,21962,4279,425,763,819,267,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,0,1,2,0,4,4,1,0,1,1,4,3,0.38498268,1,0,0,0,0,0,0,0,0,29343,4257,477,985,783,323,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,39,3,2,1,2,1,1,2,0,4,3,0,0,0,0,3,2,0.3465856,2,0,0,0,0,0,0,0,0,15709,4370,350,602,857,290,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,3,1,0,0,1,3,2,0.47889683,1,0,0,0,0,0,0,0,1,19189,4626,547,688,1108,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,2,1,0,1,2,0,3,4,0,0,1,1,3,2,0.30264822,2,0,0,0,0,0,0,0,0,15146,4122,348,813,779,284,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,47,3,3,2,1,1,1,3,0,3,2,0,0,0,0,3,3,0.36992133,0,0,0,0,0,0,0,0,1,18042,4552,393,558,1180,293,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.37616172,0,0,0,0,0,0,0,0,1,15252,4571,507,567,1000,355,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,3,1,2,1,1,3,0,4,3,0,0,0,1,3,2,0.35954675,0,0,0,0,0,0,0,0,1,16815,4409,529,617,970,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,1,1,1,3,0,3,3,0,0,1,1,4,3,0.41047823,0,0,0,0,0,0,0,0,0,20468,4412,418,694,996,276,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,1,1,1,3,0,3,3,1,0,0,0,3,2,0.37881774,1,0,0,0,0,0,0,0,1,15191,4604,364,785,1059,263,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.3308455,1,0,0,0,0,0,0,0,0,14114,4334,416,655,892,295,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,2,1,2,1,1,2,0,4,3,0,0,1,1,3,2,0.31808814,1,0,0,0,0,0,0,0,0,15110,4303,375,748,819,287,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,5,4,1,0,1,1,4,2,0.4558607,2,0,0,0,0,0,0,0,1,13280,4399,693,1091,885,371,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,6,4,1,0,1,1,4,3,0.45905527,0,0,0,0,0,0,0,0,1,23038,4434,729,918,869,419,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.35220462,1,0,0,0,0,0,0,0,1,16658,4495,327,594,927,268,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,1,1,1,3,0,4,3,1,0,1,0,4,3,0.45891315,0,0,0,0,0,0,0,0,1,23354,4553,286,659,1079,261,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,2,1,1,1,3,0,4,3,0,0,1,1,4,2,0.37889236,1,0,0,0,0,0,0,0,1,17220,4399,305,807,939,264,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.546126,2,0,0,0,0,0,0,0,1,16545,4557,604,860,1001,358,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.3510476,2,0,0,0,0,0,0,0,1,17185,4359,319,688,864,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,4,3,0,0,0,0,3,2,0.36246908,1,0,0,0,0,0,0,0,0,15365,4431,378,596,873,280,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,1,2,0,4,4,0,0,1,1,4,2,0.33889776,1,0,0,0,0,0,0,0,0,22535,4193,421,923,770,266,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.34361932,1,0,0,0,0,0,0,0,0,14654,4341,488,715,905,318,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.4729923,0,0,0,0,0,0,0,0,1,19142,4411,391,658,950,315,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4125335,1,0,0,0,0,0,0,0,0,13311,4397,533,878,982,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,55,4,3,2,2,1,1,3,0,4,2,1,0,0,0,3,3,0.40228295,0,0,0,0,0,0,0,0,1,18392,4786,446,788,1403,272,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,55,4,3,2,1,1,1,2,0,4,2,1,0,0,0,3,3,0.33108824,0,0,0,0,0,0,0,0,1,22320,4656,396,588,1134,332,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,62,4,4,2,1,1,2,3,0,4,2,1,0,0,0,4,3,0.4624681,0,0,0,0,0,0,0,0,1,24117,5008,513,702,1537,385,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,4,0,0,1,1,4,2,0.3738643,2,0,0,0,0,0,0,0,0,13687,4287,511,824,842,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,1,0,1,0,3,2,0.3554409,2,0,0,0,0,0,0,0,0,16528,4366,319,670,906,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.49546066,2,0,0,0,0,0,0,0,1,18025,4415,613,1088,1016,324,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,4,1,0,1,1,5,3,0.5413991,2,0,0,0,0,0,0,0,1,25940,4431,673,1296,1090,356,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,46,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,3,0.35379043,0,0,0,0,0,0,0,0,1,18112,4430,843,641,973,448,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,1,1,1,3,0,4,4,0,0,1,1,4,2,0.34908354,2,0,0,0,0,0,0,0,0,13429,4286,451,948,838,280,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,1,0,1,3,0,3,3,0,0,0,1,3,2,0.29853538,1,0,0,0,0,0,0,0,0,15616,4253,369,757,863,263,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,64,4,4,2,2,1,2,2,0,3,1,1,0,0,0,3,3,0.3742994,0,0,0,0,0,0,0,0,1,25966,5052,316,808,1712,235,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,46,4,3,2,2,1,1,3,0,4,4,1,0,1,1,4,2,0.39994562,2,0,0,0,0,0,0,0,1,13814,4347,365,1073,943,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,5,4,0,0,1,1,3,2,0.36496216,1,0,0,0,0,0,0,0,1,14527,4451,754,567,997,370,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,3,4,0,0,1,1,3,2,0.29808158,1,0,0,0,0,0,0,0,0,15707,4261,323,735,847,258,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,49,3,2,2,1,0,1,2,0,2,3,0,0,1,0,4,2,0.29353416,1,0,0,0,0,0,0,0,0,24880,4215,1,1022,919,157,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,40,3,2,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.30177885,1,0,0,0,0,0,0,0,0,20600,4220,393,752,818,292,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,3,0.46526125,0,0,0,0,0,0,0,0,1,22039,4452,655,880,917,376,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,3,1,2,0,1,2,0,4,3,0,0,1,1,4,2,0.39178485,1,0,0,0,0,0,0,0,0,20318,4346,374,726,909,265,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,54,4,4,2,2,1,2,3,0,5,4,1,0,1,1,4,3,0.4006934,0,0,0,0,0,0,0,0,1,13346,4585,960,626,1167,537,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,1,0,1,3,0,3,3,0,0,1,0,3,2,0.35922217,1,0,0,0,0,0,0,0,0,17112,4328,435,787,987,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,4,1,0,1,1,4,3,0.44614518,2,0,0,0,0,0,0,0,1,12778,4342,413,1064,976,287,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,51,3,4,2,1,2,1,3,0,5,3,1,0,0,0,4,3,0.5404602,0,0,0,0,0,0,0,0,1,17058,4658,467,722,1342,376,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,63,3,4,2,2,1,2,2,0,4,1,1,0,0,0,4,3,0.44330996,0,0,0,0,0,0,0,0,1,29744,5072,327,769,1716,249,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,48,4,3,2,2,0,1,3,0,4,4,0,0,1,1,4,3,0.33441782,2,0,0,0,0,0,0,0,1,17324,4176,215,999,882,261,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,1,0,1,3,0,3,3,0,0,0,0,3,2,0.35416347,0,0,0,0,0,0,0,0,0,19390,4268,345,639,950,253,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,56,4,3,2,2,1,2,2,0,4,2,1,0,0,0,3,3,0.36226103,0,0,0,0,0,0,0,0,1,21104,4847,518,817,1321,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,2,0,4,4,0,0,1,1,3,2,0.36637375,1,0,0,0,0,0,0,0,1,20255,4318,443,829,812,285,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,50,3,4,2,1,1,2,3,0,3,2,1,0,0,0,4,3,0.60598737,0,0,0,0,0,0,0,0,1,30108,4852,345,676,1506,245,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,2,1,2,0,1,2,0,3,3,0,0,1,0,3,2,0.32362118,1,0,0,0,0,0,0,0,0,14809,4296,331,711,854,283,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,1,1,1,3,0,4,3,0,0,1,1,4,2,0.47610882,1,0,0,0,0,0,0,0,0,20939,4479,395,846,1054,275,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.4122578,0,0,0,0,0,0,0,0,0,18173,4393,592,760,927,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,3,0.40279466,1,0,0,0,0,0,0,0,1,11580,4514,805,616,1030,490,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.43741256,1,0,0,0,0,0,0,0,1,14657,4533,402,691,995,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,2,1,1,2,0,4,3,0,0,0,0,4,2,0.42383742,1,0,0,0,0,0,0,0,0,18966,4476,350,677,991,260,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.37259465,0,0,0,0,0,0,0,0,0,16913,4355,439,731,915,279,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,4,4,2,2,2,1,4,1,6,3,1,0,1,1,5,3,0.68324995,0,0,0,0,0,0,0,0,1,23255,4875,898,952,1453,381,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,56,4,3,2,1,1,2,3,0,3,2,1,0,0,0,3,3,0.33542204,0,0,0,0,0,0,0,0,1,22136,4723,294,809,1280,223,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,3,2,1,1,0,1,2,0,3,4,0,0,1,1,4,2,0.35160673,1,0,0,0,0,0,0,0,0,27925,4109,90,868,733,195,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,1,2,0,1,3,0,4,4,1,0,1,1,4,2,0.38563815,0,0,0,0,0,0,0,0,0,21866,4252,373,998,883,281,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.33323252,1,0,0,0,0,0,0,0,0,15636,4327,357,692,846,275,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,59,3,5,2,2,2,2,3,0,6,3,1,0,0,0,4,4,0.6367264,0,0,0,0,0,0,0,0,1,29125,5103,747,669,1677,498,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,38,4,3,1,2,1,1,3,0,3,3,1,0,1,1,4,2,0.39930183,1,0,0,0,0,0,0,0,1,17892,4423,469,925,962,308,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.36668512,1,0,0,0,0,0,0,0,1,16958,4363,424,731,816,295,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,6,4,1,0,1,1,4,3,0.54935014,0,0,0,0,0,0,0,0,1,25097,4501,598,875,1016,336,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,0,1,2,0,4,3,1,0,1,1,4,2,0.41789058,1,0,0,0,0,0,0,0,0,20396,4406,432,828,930,334,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,0,1,2,0,4,3,1,0,1,1,3,2,0.3805422,0,0,0,0,0,0,0,0,0,23571,4347,357,662,843,273,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.42805475,2,0,0,0,0,0,0,0,0,16461,4472,619,788,981,365,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,61,4,4,2,2,1,2,2,0,3,1,1,0,0,0,3,3,0.35723755,0,0,0,0,0,0,0,0,1,24575,4945,314,786,1608,222,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.5837246,0,0,0,0,0,0,0,0,1,22957,4585,573,847,1209,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.45175326,1,0,0,0,0,0,0,0,1,15732,4416,524,733,969,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,56,4,3,2,2,1,2,2,0,4,2,1,0,0,0,3,3,0.38800406,0,0,0,0,0,0,0,0,1,26607,4693,311,818,1286,255,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,2,2,1,1,3,0,3,3,0,0,0,0,3,2,0.2984653,1,0,0,0,0,0,0,0,0,11755,4319,315,633,947,272,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.40052748,1,0,0,0,0,0,0,0,0,16458,4378,486,767,904,289,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,1,2,0,2,2,0,4,4,1,0,1,1,4,3,0.43145627,0,0,0,0,0,0,0,0,0,33411,4260,596,889,943,355,0,4,0,1,1,0,0,0,0,1,0,0,0,0
1,45,3,3,1,1,0,1,2,0,3,3,0,0,1,1,3,2,0.3347047,1,0,0,0,0,0,0,0,0,15360,4285,366,779,941,325,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.42983395,1,0,0,0,0,0,0,0,1,13863,4530,522,868,1067,354,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.58715457,2,0,0,0,0,0,0,0,1,16392,4607,654,992,1212,346,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,4,1,0,1,1,5,2,0.491343,2,0,0,0,0,0,0,0,1,23256,4422,689,1298,1010,317,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,2,2,1,1,4,0,4,3,1,0,1,1,4,2,0.5778261,1,0,0,0,0,0,0,0,1,15351,4658,815,1009,1259,399,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,1,1,1,2,0,3,3,0,0,0,0,3,2,0.34629527,1,0,0,0,0,0,0,0,0,15210,4391,424,676,873,261,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,2,1,3,1,5,3,1,0,1,1,4,2,0.6668902,1,0,0,0,0,0,0,0,1,15092,4643,678,1019,1219,358,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,0,1,2,0,4,4,0,0,1,1,4,2,0.37985823,2,0,0,0,0,0,0,0,0,22664,4179,253,912,770,230,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,1,5,3,1,0,1,1,3,3,0.49835673,0,0,0,0,0,0,0,0,1,15949,4488,655,817,1042,400,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,65,3,5,2,2,1,2,2,0,4,1,1,0,0,0,4,4,0.51088613,0,0,0,0,0,0,0,0,1,31097,5249,503,708,2012,247,0,3,0,0,1,0,0,0,0,1,1,0,0,0
2,42,4,3,1,2,1,1,4,1,5,3,1,0,1,1,5,3,0.67297065,2,0,0,0,0,0,0,0,1,16669,4755,1117,1215,1409,459,0,3,1,0,1,0,0,0,0,1,0,0,0,0
2,52,4,4,2,2,2,2,4,1,5,2,1,0,0,1,5,3,0.81532687,0,0,0,0,0,0,0,0,1,25717,5161,618,988,1803,352,0,4,1,0,1,0,0,0,0,1,1,0,0,0
1,40,3,3,1,1,1,1,2,0,3,3,0,0,0,0,3,2,0.35611725,1,0,0,0,0,0,0,0,0,16216,4359,346,641,881,288,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,1,1,1,1,3,0,4,4,0,0,1,1,3,2,0.40544465,1,0,0,0,0,0,0,0,1,20300,4387,328,711,859,261,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,4,1,6,4,1,0,1,1,5,3,0.6391319,2,0,0,0,0,0,0,0,1,14530,4632,882,1220,1210,389,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,0,1,2,0,4,3,0,0,1,1,4,2,0.35848942,0,0,0,0,0,0,0,0,0,23921,4240,400,823,829,278,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,4,0,0,1,1,3,3,0.33387032,1,0,0,0,0,0,0,0,1,18922,4273,459,863,774,328,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,57,4,4,2,2,1,2,3,0,4,2,1,0,0,0,4,3,0.5412783,0,0,0,0,0,0,0,0,1,28121,5053,547,755,1655,335,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,5,3,0,0,1,1,4,3,0.4680897,1,0,0,0,0,0,0,0,1,18652,4536,470,652,1008,347,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,43,4,3,2,2,2,1,4,1,6,4,1,0,1,1,5,3,0.7355449,3,0,0,0,0,0,0,0,1,11555,4761,946,1129,1297,440,0,3,2,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,2,0,5,4,1,0,1,1,4,2,0.52661514,1,0,0,0,0,0,0,0,1,26136,4497,555,793,886,328,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,2,2,2,1,1,3,0,4,4,0,0,1,1,3,2,0.3016033,2,0,0,0,0,0,0,0,0,13990,4251,446,844,787,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,5,4,1,0,1,1,4,3,0.50496596,0,0,0,0,0,0,0,0,1,13171,4480,612,1016,1111,346,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,52,4,3,2,1,1,2,2,0,3,2,1,0,0,0,4,3,0.4352591,0,0,0,0,0,0,0,0,1,24049,4703,244,677,1239,251,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,45,4,3,1,1,1,1,3,0,5,3,1,0,0,1,4,3,0.5516171,0,0,0,0,0,0,0,0,1,20154,4721,430,708,1257,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,2,1,1,3,0,5,5,1,0,1,1,4,3,0.41174546,1,0,0,0,0,0,0,0,1,19162,4421,487,994,882,317,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,4,1,0,1,1,3,2,0.37643972,0,0,0,0,0,0,0,0,1,16892,4339,457,778,824,344,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,3,0.42431486,2,0,0,0,0,0,0,0,1,22718,4435,186,788,1033,356,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.46226728,1,0,0,0,0,0,0,0,1,15693,4440,401,711,943,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,2,0.43151194,1,0,0,0,0,0,0,0,1,17838,4441,499,940,923,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,1,0,1,2,0,3,3,1,0,1,1,3,2,0.40358934,0,0,0,0,0,0,0,0,0,27234,4248,233,795,792,234,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,44,3,3,1,2,1,1,3,0,4,3,1,0,0,1,4,3,0.50991714,0,0,0,0,0,0,0,0,1,22198,4646,478,640,1197,292,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,2,1,1,3,0,4,3,1,0,1,1,4,3,0.47484306,0,0,0,0,0,0,0,0,1,25425,4466,502,711,1063,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,58,4,4,2,1,2,2,3,0,4,2,1,0,0,0,4,3,0.5755097,0,0,0,0,0,0,0,0,1,24616,4943,237,698,1499,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,1,1,1,2,0,3,3,0,0,0,0,3,2,0.29614878,1,0,0,0,0,0,0,0,0,14536,4306,317,651,867,267,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,2,1,1,0,1,2,0,3,3,0,0,1,1,3,2,0.30643353,2,0,0,0,0,0,0,0,0,16481,4231,423,775,828,289,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.37250197,1,0,0,0,0,0,0,0,1,12782,4482,394,698,993,310,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,1,1,1,3,0,3,4,0,0,1,1,3,2,0.3059769,1,0,0,0,0,0,0,0,0,14693,4239,398,805,854,269,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,3,3,1,0,1,0,3,2,0.338256,1,0,0,0,0,0,0,0,0,15155,4380,315,654,894,305,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,1,2,1,1,3,1,6,4,1,0,1,1,5,3,0.68160284,1,0,0,0,0,0,0,0,1,20664,4542,510,1244,986,383,0,4,1,0,1,0,0,0,0,0,0,0,0,0
